PC1,PC2,PC3,PC4,PC5
0.0122637198940491,0.00127486546377276,-0.0350604966320305,0.0510590510644904,-0.0275477297257568
-0.0063223999236381,0.027521169269952,0.0130204107546332,0.0258237233561222,-0.0232330829841042
-0.00564825828643518,0.0126538285945518,0.0169654557081827,0.0482172942065555,0.0479902517844659
-0.000145913438303051,0.00613848425624023,-0.0444308196602746,0.00625903215494939,0.0132773621448984
-0.00165466739941139,-0.0100118754680885,-0.0458716310794363,0.0215408891639289,0.018892294948684
-0.0274593833751323,-0.00536107498718716,-0.102321710590235,0.026770993499953,-0.0177135382068218
-0.0207993620450985,-0.00288125864579698,0.0171089092256231,0.00758166001784709,-0.0155417055794185
-0.0111106260853256,0.0160772869235603,0.0221636292362088,0.0189645330162478,-0.0577267207986442
-0.00276153992243704,0.0119471260463893,0.0147347752700772,0.0330560048705168,0.0123732105577061
-0.0111020044537918,0.0131399580687626,-0.0481118669563306,-0.0405771631235933,-0.0238170084644307
-0.0202996992002905,0.018431209106827,0.0239073402958582,0.0588643949208545,-0.0586701760416988
-0.00144125931936298,0.0153697559736076,0.018587643146532,-0.0122909295509504,0.00497202090287524
-0.0574620595507864,-0.0192719473580928,0.0202523807505859,-0.0109511207632019,0.0273934595106911
-0.0138817209062884,0.0184481489361996,0.0175209409128706,0.0222367604291756,-0.0248674087089718
-0.0342163476088996,-0.00391653770334533,-0.0322302645029538,-0.0343952959802933,-0.0373950805554308
-0.00707583126007192,0.018195756560452,0.0254121435763409,0.0734755038006707,-0.0528871160462119
-0.0103653339521001,0.00400037667242222,-0.114953771160779,-0.0285667228982693,0.115581317336574
-0.0247450844991655,-0.00476758039085477,-0.0510338530220092,0.0248825081585077,0.095265782859681
-0.0133258463130965,0.0112727888151678,0.0153986571064682,-0.0129428845526161,0.0410199529365212
-0.0250470972693319,0.0126717316050994,0.0219783060337567,0.0314785592105644,0.0436178852549483
-0.0368915436630882,-0.0205023259169768,0.0278630595823492,-0.00683761977874427,0.0443896876895076
