IID	Sample_ID	Poolseq_ID_2020	Population	Location	Sex	Latitude	Longitude	Date collected	gDNA plate ID	UD_i7.x	UD_i5.x	Depth.x	Location.x	PCadapt1	PCadapt2	PCadapt3	PCadapt4	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NS.1794.004.UDP0144_i7---UDP0144_i5.WCB_F_8.realigned.bam	WCB_F_8		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0144_i7	UDP0144_i5		Maritimes	0.000615107340401249	-0.0323898986525327	-0.0058927104692113	0.000686220018905412	-0.00212561306100878	-0.0237964529200334	-0.0216056169659539	0.00583748932646548	-0.0566303311564274	0.00764353911185784	-0.0390891374979665	0.0311590471922221	0.0365211474567945	0.0199138215444144
NS.1794.004.UDP0145_i7---UDP0145_i5.WCB_F_9.realigned.bam	WCB_F_9		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0145_i7	UDP0145_i5		Maritimes	0.0325309078413285	-0.04502106804909	-0.02889781193937	-0.013966824286982	0.0184984773473269	-0.0454340012735891	-0.0409782340946326	-0.0581557643953075	0.0100162196949489	-0.0114267792264983	-0.0221755074441168	-0.026738210585503	0.00777352095601874	0.0130957629469721
NS.1794.004.UDP0146_i7---UDP0146_i5.WCB_F_10.realigned.bam	WCB_F_10		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0146_i7	UDP0146_i5		Maritimes	-0.0222168182134379	-0.00375168411915223	0.0164196834095881	-0.0139239614779883	-0.0155801357926794	0.0151395403879215	-0.00759116644429936	-0.0770345836276239	0.0111264046975293	-0.00252120405584655	-0.0318304942388328	-0.0552703713343738	0.00158476703553629	0.0201958979267509
NS.1794.004.UDP0147_i7---UDP0147_i5.WCB_F_11.realigned.bam	WCB_F_11		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0147_i7	UDP0147_i5		Maritimes	0.0268444404274189	-0.0163473730208744	0.0117286564815157	0.0203935449447719	0.0134240360798378	0.019347321233735	-0.0257860287475324	0.010985862297798	-0.016650939683936	0.000121570062186826	0.0151795271358402	-0.0218363941760236	-0.0191775088194833	-0.00514955216646001
NS.1794.004.UDP0148_i7---UDP0148_i5.WCB_F_12.realigned.bam	WCB_F_12		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0148_i7	UDP0148_i5		Maritimes	0.0196231587124143	0.0098246953429626	0.0118352932912506	0.0228270350645042	0.0143637189528366	0.0205075159570625	0.00803755155278599	0.0265647705604821	0.0211974177438294	-0.0203374200601446	0.012058367433137	-0.0067517952750165	0.016855841715612	0.00774615755359624
NS.1794.004.UDP0149_i7---UDP0149_i5.WCB_F_13.realigned.bam	WCB_F_13		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0149_i7	UDP0149_i5		Maritimes	0.0273350965707323	0.012765213272034	0.0113882316852871	-0.00634849890515374	0.0209298331095989	0.0197347611746948	0.00117154793577639	-0.00352199428305827	0.00686627583339192	0.0162921872177511	0.0109509778975013	-0.0141314110054396	-0.011230491367433	0.0069917941298824
NS.1794.004.UDP0150_i7---UDP0150_i5.WCB_F_14.realigned.bam	WCB_F_14		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0150_i7	UDP0150_i5		Maritimes	0.0200807943122649	-0.0119324285253151	0.0190192269804955	-0.0104952843422372	0.013091613419107	0.0199086402053322	-0.0205347353603447	0.0186155997359765	0.0307765898472938	-0.014713839923588	-0.0154645533152281	0.00569331478419783	-0.0152172342427251	0.0170024869319595
NS.1794.004.UDP0151_i7---UDP0151_i5.WCB_F_15.realigned.bam	WCB_F_15		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0151_i7	UDP0151_i5		Maritimes	0.0184581975126103	-0.00583634021511251	0.0207753276413106	0.0075964075208096	0.0101782417629375	0.0179140346870487	-0.013626867117366	0.0214792759696673	0.00180395155300452	0.00161228556010454	-0.0373742284515844	0.0179980379055587	-0.00674806734279281	0.0216969128428437
NS.1794.004.UDP0152_i7---UDP0152_i5.WCB_F_16.realigned.bam	WCB_F_16		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0152_i7	UDP0152_i5		Maritimes	-0.0470640809799221	-0.0392955904485424	0.018540876884419	-0.0242064545528328	-0.0439241834208688	0.00793517297503217	-0.0378413825729033	-0.0843206819943972	-0.0190346263844297	-0.0263003454947717	-0.0436770346951427	-0.01757922934146	0.0147664956982771	-0.0331324311380797
NS.1794.004.UDP0153_i7---UDP0153_i5.WCB_F_17.realigned.bam	WCB_F_17		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0153_i7	UDP0153_i5		Maritimes	0.0243787138605697	-0.0380014249279958	0.0076604311066113	0.0272079678710906	0.00860245793431287	0.0130994924195098	-0.0493208521712491	0.0352252742711021	0.00748150628114543	0.00268817731529388	0.0045380693305599	-0.00789524166631818	0.0340700443993969	0.0176915415107095
NS.1794.004.UDP0154_i7---UDP0154_i5.WCB_F_18.realigned.bam	WCB_F_18		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0154_i7	UDP0154_i5		Maritimes	-0.00686236629749969	-0.00234247832444316	-0.0802260587118108	-0.00666585186489083	0.00246645138405858	-0.0874453973126568	0.0190356888105345	0.00558873099219823	0.0284372711524167	-0.0219721628676391	0.0258182602000747	0.0165093956632241	0.00422712550183097	0.0214197399857145
NS.1794.004.UDP0155_i7---UDP0155_i5.WCB_F_19.realigned.bam	WCB_F_19		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0155_i7	UDP0155_i5		Maritimes	0.0369849023488946	-0.00337684468429449	0.0193530207804542	-0.00335914652038992	0.0244665159345902	0.0190920594092231	-0.00776489138032009	0.00149075797854302	-0.0181452997983716	-0.0223426281387085	-0.0216725928076447	0.0028359574264527	-0.000463704242569774	-0.0246072102118667
NS.1794.004.UDP0156_i7---UDP0156_i5.WCB_F_20.realigned.bam	WCB_F_20		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0156_i7	UDP0156_i5		Maritimes	0.00782372300372484	-0.0188507067780786	0.00560924331710035	0.022312702500919	0.00162653997447181	0.0138536568674098	-0.0159425942603603	0.0239805845647587	-0.0128607381528856	-0.0315301043368117	0.0181717712061431	-0.0155294710333163	0.0148472734494068	0.0100538706696317
NS.1794.004.UDP0157_i7---UDP0157_i5.WCB_F_21.realigned.bam	WCB_F_21		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0157_i7	UDP0157_i5		Maritimes	0.0329750311278064	-0.0164831480343926	0.0229266588196231	-0.010136945604753	0.0234379014027489	0.0231618963630465	-0.0218514729306657	0.00143693532636004	-0.024613764081125	-0.00413864266068307	-0.0118970159552958	0.00189662447440996	0.0201034623405227	-0.0134005502972546
NS.1794.004.UDP0158_i7---UDP0158_i5.WCB_F_22.realigned.bam	WCB_F_22		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0158_i7	UDP0158_i5		Maritimes	0.0170031310198924	-0.00844004364115632	0.0148802188128576	0.00991935138564333	0.00844238211568461	0.0194240671216293	-0.0177689414554492	0.0258091637625785	0.0121505515508652	-0.0436043678483594	0.0142938653095488	-0.000310147071134721	0.0320499037360494	0.0309998583810292
NS.1794.004.UDP0159_i7---UDP0159_i5.WCB_F_23.realigned.bam	WCB_F_23		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0159_i7	UDP0159_i5		Maritimes	-0.00144287072026639	-0.0406879513142459	0.0175649734955598	0.00300882392107952	-0.00760094432010636	0.0143130895233357	-0.0411846487193346	-0.0405550788582815	-0.000818491314030571	-0.0216236789096845	-0.0350075951451304	-0.0298410769062667	-0.00127381335293894	0.00494845009706781
NS.1794.004.UDP0160_i7---UDP0160_i5.WCB_F_24.realigned.bam	WCB_F_24		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0160_i7	UDP0160_i5		Maritimes	-0.00885970897669597	-0.00575243018125657	-0.0284793388369119	-0.00630216829578054	-0.00421623589855033	-0.0345238207385752	0.00338732252649822	-0.0268769218401953	-0.0305827982059256	0.020422401720941	0.0129632636981098	0.00485656803880064	-0.0213932179171558	0.0444247726048249
NS.1794.004.UDP0161_i7---UDP0161_i5.WCB_F_25.realigned.bam	WCB_F_25		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0161_i7	UDP0161_i5		Maritimes	0.0295914607388457	-0.0353562831019684	0.0196394282620916	0.00301039393489869	0.01422701592558	0.0150948930496698	-0.0391220028382554	-0.00761188126345714	0.0331997320092321	0.00225980425110216	0.00993709773690842	0.0308941326403267	-0.00297786023831883	-0.0125520970266041
NS.1794.004.UDP0162_i7---UDP0162_i5.WCB_F_26.realigned.bam	WCB_F_26		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0162_i7	UDP0162_i5		Maritimes	0.0153505558465992	-0.00262499640313122	0.0152429179283398	-0.016801970488885	0.0113790302893089	0.0209840596275212	-0.00451227354980125	-0.0278127610765015	-0.0216445469066969	-0.0255817423086349	-0.0573043685056816	-0.0557015530108401	0.0225523404160348	-0.0196704258947895
NS.1794.004.UDP0163_i7---UDP0163_i5.WCB_F_27.realigned.bam	WCB_F_27		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0163_i7	UDP0163_i5		Maritimes	0.0532043867496555	-0.0100743503369637	0.0195546825156871	-0.0120267442397877	0.037078877164435	0.0198616339709591	-0.0194826986689458	-0.0438180781936285	0.0289551028614938	-0.0141843627930078	-0.00453899235010686	-0.0115026660474448	-0.00179664195863965	-0.00764977239791367
NS.1794.004.UDP0164_i7---UDP0164_i5.WCB_F_28.realigned.bam	WCB_F_28		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0164_i7	UDP0164_i5		Maritimes	0.0161062171322835	-0.00714997018998997	-0.0224644610262042	-0.00301867994809432	0.0133052482220442	-0.0318923322398472	-0.000479414618953786	-0.00925143438112436	0.0037961147529717	0.0513319894484725	-0.00138747389920525	0.0159896638667358	-0.014993205779235	-0.0067598141449024
NS.1794.004.UDP0165_i7---UDP0165_i5.WCB_F_29.realigned.bam	WCB_F_29		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0165_i7	UDP0165_i5		Maritimes	0.0573147152118278	-0.0143868644145694	0.0196950406926394	0.00422976977384504	0.0428241442494842	0.0237606038805273	-0.0194512720924322	0.00663748867762865	-0.0299510059909283	-0.00795600747481801	-0.00104115400327058	0.0181373235327623	-0.00268166916311053	0.00616713571033114
NS.1794.004.UDP0166_i7---UDP0166_i5.WCB_F_30.realigned.bam	WCB_F_30		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0166_i7	UDP0166_i5		Maritimes	0.00655933865648922	-0.0105129993125825	0.0258429566921848	0.00333374235862952	0.00171467866267761	0.0205922925983688	-0.0181782412101353	0.028339967784331	-0.00677925660724824	-0.0122010008088143	-0.0153429232630936	-0.0171176498208519	0.0161182336791269	-0.0153622800962115
NS.1794.004.UDP0167_i7---UDP0167_i5.WCB_F_31.realigned.bam	WCB_F_31		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0167_i7	UDP0167_i5		Maritimes	0.0204878399043393	-0.0255052370980129	0.0207624944780357	0.00443627180983408	0.00364414479979281	0.01890297707803	-0.0360366522604122	0.0134308235249884	0.000813391524884611	-0.000199770593525519	-0.0241800130421667	-0.0109871017660206	0.0162434980730839	-0.0584019648176151
NS.1794.004.UDP0168_i7---UDP0168_i5.WCB_F_32.realigned.bam	WCB_F_32		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0168_i7	UDP0168_i5		Maritimes	0.025240320028375	-0.0184714803100404	0.00462336282118819	0.0227123257825704	0.0109956373877042	0.0140829419372436	-0.0328006722415613	0.00365614245881751	0.0250701728036095	-0.0123668505054686	0.0214489569300947	0.0127455135436405	0.0104609796797223	-0.0156020928346221
NS.1794.004.UDP0169_i7---UDP0169_i5.WCB_F_33.realigned.bam	WCB_F_33		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0169_i7	UDP0169_i5		Maritimes	0.0471803841279933	-0.0524726946929578	-0.0306646440238992	0.0107397861538241	0.0275850296209852	-0.0444252632562368	-0.050303573782241	0.00269589672263804	-0.00980380732389004	-0.00411864401899012	0.00439925127659696	-0.0128570564234541	0.0151076695361055	-0.0364788091629677
NS.1794.004.UDP0170_i7---UDP0170_i5.WCB_F_34.realigned.bam	WCB_F_34		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0170_i7	UDP0170_i5		Maritimes	-0.00375681344235024	-0.018697442848579	0.0134868595726835	-0.00721226653431352	-0.0073930496176026	0.0121768272073413	-0.020192818357508	0.0130285566956105	-0.00756138058813838	-0.00300655276236447	-0.0459800378052641	-0.00423050699235002	0.0346377187563635	-0.0595553719496643
NS.1794.004.UDP0171_i7---UDP0171_i5.WCB_F_35.realigned.bam	WCB_F_35		Western Cape Breton_Female	Gulf	Female	46.533444	-61.382528	2021		UDP0171_i7	UDP0171_i5		Maritimes	0.0426124491983928	-0.0388332473546431	0.0156971517590363	-0.0161769642385468	0.0226757604442757	0.0111826034207207	-0.0478543387962139	-0.036673498784471	0.00729610123236241	-0.00966641988450434	-0.0388305323811163	-0.0106043250267403	0.00564201033756534	0.00333842613280879
